sale_date,sale_year,sale_month,quarter_label,week_start,day_type,channel,total_transactions,total_units,total_revenue,gross_revenue,total_delivery_income,total_returns,total_refunds,return_rate_pct,event_day_txns,avg_order_value
2023-03-25,2023,3,Q1 2023,2023-03-20 00:00:00.000,Weekend,In-Store,2323,2323,17765793.00,17765793.00,0,116,1027884.00,4.99,2323,7647.780000
2023-03-25,2023,3,Q1 2023,2023-03-20 00:00:00.000,Weekend,Online,1022,1022,8446233.00,7962733.00,511000,55,536245.00,5.38,1022,8264.420000
2023-03-26,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekend,In-Store,2431,2431,18177209.00,18177209.00,0,140,1166660.00,5.76,2431,7477.260000
2023-03-26,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekend,Online,1039,1039,8648609.00,8153109.00,519500,48,389752.00,4.62,1039,8323.970000
2023-03-27,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,In-Store,2364,2364,18007558.00,18007558.00,0,122,972378.00,5.16,2364,7617.410000
2023-03-27,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,Online,1053,1053,8659602.00,8160602.00,526500,55,400145.00,5.22,1053,8223.740000
2023-03-28,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,In-Store,2392,2392,18772414.00,18772414.00,0,106,775994.00,4.43,2392,7848.000000
2023-03-28,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,Online,1072,1072,8950482.00,8441482.00,536000,54,435246.00,5.04,1072,8349.330000
2023-03-29,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,In-Store,2427,2427,19375878.00,19375878.00,0,105,916195.00,4.33,2427,7983.470000
2023-03-29,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,Online,1089,1089,9046967.00,8530467.00,544500,56,408344.00,5.14,1089,8307.590000
2023-03-30,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,In-Store,2374,2374,18675450.00,18675450.00,0,124,1111576.00,5.22,2374,7866.660000
2023-03-30,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,Online,1036,1036,8752309.00,8256809.00,518000,45,369155.00,4.34,1036,8448.170000
2023-03-31,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,In-Store,2439,2439,19159687.00,19159687.00,0,126,1008474.00,5.17,2439,7855.550000
2023-03-31,2023,3,Q1 2023,2023-03-27 00:00:00.000,Weekday,Online,1046,1046,8601310.00,8106310.00,523000,56,489844.00,5.35,1046,8223.050000
2023-04-01,2023,4,Q2 2023,2023-03-27 00:00:00.000,Weekend,In-Store,2395,2395,18691526.00,18691526.00,0,121,1063279.00,5.05,2395,7804.390000
2023-04-01,2023,4,Q2 2023,2023-03-27 00:00:00.000,Weekend,Online,1018,1018,8536544.00,8058544.00,509000,62,603238.00,6.09,1018,8385.600000
2023-04-02,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekend,In-Store,2470,2470,18934365.00,18934365.00,0,135,1048165.00,5.47,2470,7665.730000
2023-04-02,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekend,Online,1006,1006,8624033.00,8140533.00,503000,39,350761.00,3.88,1006,8572.600000
2023-04-03,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,In-Store,2415,2415,19232804.00,19232804.00,0,119,989381.00,4.93,2415,7963.890000
2023-04-03,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,Online,1064,1064,8680584.00,8172584.00,532000,48,379752.00,4.51,1064,8158.440000
2023-04-04,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,In-Store,2429,2429,18513590.00,18513590.00,0,119,1018481.00,4.9,2429,7621.900000
2023-04-04,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,Online,976,976,7964381.00,7504881.00,488000,57,400843.00,5.84,976,8160.230000
2023-04-05,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,In-Store,2445,2445,19161475.00,19161475.00,0,120,1107280.00,4.91,2445,7837.000000
2023-04-05,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,Online,1048,1048,8715904.00,8217904.00,524000,52,357748.00,4.96,1048,8316.700000
2023-04-06,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,In-Store,2421,2421,18933201.00,18933201.00,0,122,1025978.00,5.04,2421,7820.410000
2023-04-06,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,Online,1015,1015,8278638.00,7797638.00,507500,53,411447.00,5.22,1015,8156.290000
2023-04-07,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,In-Store,2356,2356,18623247.00,18623247.00,0,103,792797.00,4.37,2356,7904.600000
2023-04-07,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekday,Online,1023,1023,8163430.00,7678430.00,511500,53,444647.00,5.18,1023,7979.890000
2023-04-08,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekend,In-Store,2419,2419,19078896.00,19078896.00,0,115,937085.00,4.75,2419,7887.100000
2023-04-08,2023,4,Q2 2023,2023-04-03 00:00:00.000,Weekend,Online,1079,1079,8947085.00,8439585.00,539500,64,607436.00,5.93,1079,8292.020000
2023-04-09,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekend,In-Store,2477,2477,19484142.00,19484142.00,0,119,857481.00,4.8,2477,7866.020000
2023-04-09,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekend,Online,1027,1027,8485528.00,7999528.00,513500,55,526045.00,5.36,1027,8262.440000
2023-04-10,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,In-Store,2425,2425,18648328.00,18648328.00,0,153,1406047.00,6.31,2425,7690.030000
2023-04-10,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,Online,1071,1071,9117672.00,8603672.00,535500,43,290857.00,4.01,1071,8513.230000
2023-04-11,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,In-Store,2308,2308,18338514.00,18338514.00,0,122,1016578.00,5.29,2308,7945.630000
2023-04-11,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,Online,1065,1065,8528486.00,8021486.00,532500,51,420149.00,4.79,1065,8007.970000
2023-04-12,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,In-Store,2470,2470,18919973.00,18919973.00,0,143,1155457.00,5.79,2470,7659.910000
2023-04-12,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,Online,1048,1048,8585302.00,8086302.00,524000,50,428050.00,4.77,1048,8192.080000
2023-04-13,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,In-Store,2373,2373,18395060.00,18395060.00,0,133,1043567.00,5.6,2373,7751.820000
2023-04-13,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,Online,1028,1028,8492315.00,7999815.00,514000,43,369257.00,4.18,1028,8261.010000
2023-04-14,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,In-Store,2432,2432,18988785.00,18988785.00,0,117,878283.00,4.81,2432,7807.890000
2023-04-14,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekday,Online,1037,1037,8500914.00,8007914.00,518500,51,399949.00,4.92,1037,8197.600000
2023-04-15,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekend,In-Store,2392,2392,18872315.00,18872315.00,0,107,872693.00,4.47,2392,7889.760000
2023-04-15,2023,4,Q2 2023,2023-04-10 00:00:00.000,Weekend,Online,1012,1012,8701336.00,8219336.00,506000,48,368252.00,4.74,1012,8598.160000
2023-04-16,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekend,In-Store,2429,2429,18836584.00,18836584.00,0,113,951687.00,4.65,2429,7754.870000
2023-04-16,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekend,Online,1078,1078,8920780.00,8410780.00,539000,58,397342.00,5.38,1078,8275.310000
2023-04-17,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,In-Store,2415,2415,18838715.00,18838715.00,0,130,1050370.00,5.38,2415,7800.710000
2023-04-17,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,Online,1042,1042,9028198.00,8527198.00,521000,40,350260.00,3.84,1042,8664.300000
2023-04-18,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,In-Store,2393,2393,18678138.00,18678138.00,0,131,1054269.00,5.47,2393,7805.320000
2023-04-18,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,Online,984,984,8092959.00,7622459.00,492000,43,371357.00,4.37,984,8224.550000
2023-04-19,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,In-Store,2459,2459,18810465.00,18810465.00,0,124,1006876.00,5.04,2459,7649.640000
2023-04-19,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,Online,1060,1060,8573901.00,8074401.00,530000,61,467439.00,5.75,1060,8088.590000
2023-04-20,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,In-Store,2413,2413,18823305.00,18823305.00,0,118,1000382.00,4.89,2413,7800.790000
2023-04-20,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,Online,1021,1021,8594033.00,8110533.00,510500,54,471446.00,5.29,1021,8417.270000
2023-04-21,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,In-Store,2474,2474,18837160.00,18837160.00,0,134,1039866.00,5.42,2474,7614.050000
2023-04-21,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekday,Online,1002,1002,8356451.00,7881951.00,501000,53,397647.00,5.29,1002,8339.770000
2023-04-22,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekend,In-Store,2346,2346,18067972.00,18067972.00,0,118,985582.00,5.03,2346,7701.610000
2023-04-22,2023,4,Q2 2023,2023-04-17 00:00:00.000,Weekend,Online,1118,1118,9082543.00,8554043.00,559000,61,520339.00,5.46,1118,8123.920000
2023-04-23,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekend,In-Store,2374,2374,18054555.00,18054555.00,0,129,1152471.00,5.43,2374,7605.120000
2023-04-23,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekend,Online,1008,1008,8180655.00,7708155.00,504000,63,490137.00,6.25,1008,8115.730000
2023-04-24,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,In-Store,2408,2408,18657906.00,18657906.00,0,114,893886.00,4.73,2408,7748.300000
2023-04-24,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,Online,988,988,8130046.00,7653046.00,494000,34,289866.00,3.44,988,8228.790000
2023-04-25,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,In-Store,2430,2430,18937609.00,18937609.00,0,139,1085461.00,5.72,2430,7793.250000
2023-04-25,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,Online,1074,1074,8889887.00,8383387.00,537000,61,497039.00,5.68,1074,8277.360000
2023-04-26,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,In-Store,2366,2366,18309843.00,18309843.00,0,109,937091.00,4.61,2366,7738.730000
2023-04-26,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,Online,1050,1050,8639804.00,8141804.00,525000,54,345446.00,5.14,1050,8228.380000
2023-04-27,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,In-Store,2360,2360,18102556.00,18102556.00,0,116,991384.00,4.92,2360,7670.570000
2023-04-27,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,Online,1065,1065,8983781.00,8474281.00,532500,46,328254.00,4.32,1065,8435.480000
2023-04-28,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,In-Store,2460,2460,18678069.00,18678069.00,0,129,1114471.00,5.24,2460,7592.710000
2023-04-28,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekday,Online,1016,1016,8085945.00,7608445.00,508000,61,541339.00,6,1016,7958.610000
2023-04-29,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekend,In-Store,2470,2470,18776468.00,18776468.00,0,138,1051662.00,5.59,2470,7601.810000
2023-04-29,2023,4,Q2 2023,2023-04-24 00:00:00.000,Weekend,Online,1017,1017,8337136.00,7855136.00,508500,53,438347.00,5.21,1017,8197.770000
2023-04-30,2023,4,Q2 2023,2023-05-01 00:00:00.000,Weekend,In-Store,2421,2421,18897408.00,18897408.00,0,129,1004171.00,5.33,2421,7805.620000
2023-04-30,2023,4,Q2 2023,2023-05-01 00:00:00.000,Weekend,Online,1096,1096,9342159.00,8821659.00,548000,55,370845.00,5.02,1096,8523.870000
2023-05-01,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,In-Store,2361,2361,18505569.00,18505569.00,0,130,1108670.00,5.51,2361,7838.020000
2023-05-01,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,Online,1060,1060,8592391.00,8087891.00,530000,51,507749.00,4.81,1060,8106.030000
2023-05-02,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,In-Store,2394,2394,18586323.00,18586323.00,0,117,848483.00,4.89,2394,7763.710000
2023-05-02,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,Online,1043,1043,8423114.00,7930114.00,521500,57,463443.00,5.47,1043,8075.850000
2023-05-03,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,In-Store,2373,2373,18029152.00,18029152.00,0,125,1071275.00,5.27,2373,7597.620000
2023-05-03,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,Online,1003,1003,8188852.00,7714852.00,501500,55,422145.00,5.48,1003,8164.360000
2023-05-04,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,In-Store,2407,2407,18384026.00,18384026.00,0,133,1114367.00,5.53,2407,7637.730000
2023-05-04,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,Online,1067,1067,9265595.00,8763095.00,533500,62,460038.00,5.81,1067,8683.780000
2023-05-05,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,In-Store,2380,2380,18746316.00,18746316.00,0,96,844104.00,4.03,2380,7876.600000
2023-05-05,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekday,Online,1024,1024,8564124.00,8076124.00,512000,48,373452.00,4.69,1024,8363.400000
2023-05-06,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekend,In-Store,2413,2413,18439613.00,18439613.00,0,126,1107574.00,5.22,2413,7641.780000
2023-05-06,2023,5,Q2 2023,2023-05-01 00:00:00.000,Weekend,Online,1049,1049,8681609.00,8186109.00,524500,58,520542.00,5.53,1049,8276.080000
2023-05-07,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekend,In-Store,2418,2418,18394997.00,18394997.00,0,115,897885.00,4.76,0,7607.530000
2023-05-07,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekend,Online,1047,1047,8599109.00,8103609.00,523500,56,363944.00,5.35,0,8213.090000
2023-05-08,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,In-Store,2383,2383,18866223.00,18866223.00,0,106,801894.00,4.45,0,7917.010000
2023-05-08,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,Online,1039,1039,8499721.00,8010221.00,519500,60,477940.00,5.77,0,8180.670000
2023-05-09,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,In-Store,2427,2427,18649093.00,18649093.00,0,120,1037680.00,4.94,0,7684.010000
2023-05-09,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,Online,1053,1053,8515603.00,8017103.00,526500,56,421244.00,5.32,0,8086.990000
2023-05-10,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,In-Store,2482,2482,19688328.00,19688328.00,0,110,785590.00,4.43,0,7932.440000
2023-05-10,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,Online,985,985,8121258.00,7650258.00,492500,43,287057.00,4.37,0,8244.930000
2023-05-11,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,In-Store,2457,2457,18386576.00,18386576.00,0,133,1048867.00,5.41,0,7483.340000
2023-05-11,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,Online,988,988,8321764.00,7853764.00,494000,52,441648.00,5.26,0,8422.840000
2023-05-12,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,In-Store,2345,2345,18211489.00,18211489.00,0,134,1133966.00,5.71,0,7766.090000
2023-05-12,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekday,Online,1074,1074,8780380.00,8270380.00,537000,54,450446.00,5.03,0,8175.400000
2023-05-13,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekend,In-Store,2431,2431,19325384.00,19325384.00,0,115,881985.00,4.73,0,7949.560000
2023-05-13,2023,5,Q2 2023,2023-05-08 00:00:00.000,Weekend,Online,1023,1023,8341637.00,7860137.00,511500,60,447340.00,5.87,0,8154.090000
2023-05-14,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekend,In-Store,2378,2378,19086438.00,19086438.00,0,116,946784.00,4.88,0,8026.260000
2023-05-14,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekend,Online,1062,1062,9040888.00,8534888.00,531000,50,393050.00,4.71,0,8513.080000
2023-05-15,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,In-Store,2425,2425,18888908.00,18888908.00,0,133,1088367.00,5.48,0,7789.240000
2023-05-15,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,Online,1045,1045,8616812.00,8122812.00,522500,57,495743.00,5.45,0,8245.750000
2023-05-16,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,In-Store,2389,2389,18338546.00,18338546.00,0,135,1245565.00,5.65,0,7676.240000
2023-05-16,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,Online,1049,1049,8942302.00,8443302.00,524500,51,428049.00,4.86,0,8524.600000
2023-05-17,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,In-Store,2416,2416,18424903.00,18424903.00,0,119,887781.00,4.93,0,7626.200000
2023-05-17,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,Online,1000,1000,8590639.00,8110139.00,500000,39,298261.00,3.9,0,8590.640000
2023-05-18,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,In-Store,2376,2376,18284835.00,18284835.00,0,111,936089.00,4.67,0,7695.640000
2023-05-18,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,Online,1060,1060,8810584.00,8302584.00,530000,44,352356.00,4.15,0,8311.870000
2023-05-19,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,In-Store,2459,2459,19066280.00,19066280.00,0,139,1153261.00,5.65,0,7753.670000
2023-05-19,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekday,Online,1050,1050,8452509.00,7957009.00,525000,59,552841.00,5.62,0,8050.010000
2023-05-20,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekend,In-Store,2417,2417,18685302.00,18685302.00,0,119,950781.00,4.92,0,7730.780000
2023-05-20,2023,5,Q2 2023,2023-05-15 00:00:00.000,Weekend,Online,1015,1015,8434327.00,7947827.00,507500,42,315058.00,4.14,0,8309.680000
2023-05-21,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekend,In-Store,2389,2389,18508217.00,18508217.00,0,106,836094.00,4.44,0,7747.270000
2023-05-21,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekend,Online,1017,1017,8277018.00,7786018.00,508500,35,311265.00,3.44,0,8138.660000
2023-05-22,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,In-Store,2461,2461,19314048.00,19314048.00,0,109,886091.00,4.43,0,7848.050000
2023-05-22,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,Online,1015,1015,7913056.00,7441056.00,507500,71,564429.00,7,0,7796.110000
2023-05-23,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,In-Store,2437,2437,18520197.00,18520197.00,0,134,1048866.00,5.5,0,7599.590000
2023-05-23,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,Online,1003,1003,8523248.00,8047248.00,501500,51,452649.00,5.08,0,8497.750000
2023-05-24,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,In-Store,2546,2546,19864881.00,19864881.00,0,127,1015673.00,4.99,0,7802.390000
2023-05-24,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,Online,1030,1030,8385423.00,7896923.00,515000,53,456147.00,5.15,0,8141.190000
2023-05-25,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,In-Store,2395,2395,18279331.00,18279331.00,0,126,1088074.00,5.26,0,7632.290000
2023-05-25,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,Online,1012,1012,8342334.00,7859334.00,506000,46,396954.00,4.55,0,8243.410000
2023-05-26,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,In-Store,2404,2404,18412422.00,18412422.00,0,126,1030174.00,5.24,0,7659.080000
2023-05-26,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekday,Online,1031,1031,8665333.00,8181833.00,515500,64,496136.00,6.21,0,8404.780000
2023-05-27,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekend,In-Store,2463,2463,18425771.00,18425771.00,0,134,1149466.00,5.44,0,7481.030000
2023-05-27,2023,5,Q2 2023,2023-05-22 00:00:00.000,Weekend,Online,977,977,8092373.00,7628873.00,488500,50,393750.00,5.12,0,8282.880000
2023-05-28,2023,5,Q2 2023,2023-05-29 00:00:00.000,Weekend,In-Store,2395,2395,18180732.00,18180732.00,0,127,1091973.00,5.3,0,7591.120000
2023-05-28,2023,5,Q2 2023,2023-05-29 00:00:00.000,Weekend,Online,1058,1058,8937606.00,8440606.00,529000,64,478536.00,6.05,0,8447.640000
2023-05-29,2023,5,Q2 2023,2023-05-29 00:00:00.000,Weekday,In-Store,2393,2393,18867015.00,18867015.00,0,108,897992.00,4.51,0,7884.250000
2023-05-29,2023,5,Q2 2023,2023-05-29 00:00:00.000,Weekday,Online,1041,1041,8763811.00,8269311.00,520500,52,325448.00,5,0,8418.650000
2023-05-30,2023,5,Q2 2023,2023-05-29 00:00:00.000,Weekday,In-Store,2411,2411,18755722.00,18755722.00,0,133,1094867.00,5.52,0,7779.230000
2023-05-30,2023,5,Q2 2023,2023-05-29 00:00:00.000,Weekday,Online,996,996,8024064.00,7556064.00,498000,60,503140.00,6.02,0,8056.290000
2023-05-31,2023,5,Q2 2023,2023-05-29 00:00:00.000,Weekday,In-Store,2432,2432,19140489.00,19140489.00,0,121,970579.00,4.98,0,7870.270000
2023-05-31,2023,5,Q2 2023,2023-05-29 00:00:00.000,Weekday,Online,1052,1052,8585493.00,8081993.00,526000,45,334055.00,4.28,0,8161.120000
2023-06-01,2023,6,Q2 2023,2023-05-29 00:00:00.000,Weekday,In-Store,2362,2362,18683634.00,18683634.00,0,96,800204.00,4.06,0,7910.090000
2023-06-01,2023,6,Q2 2023,2023-05-29 00:00:00.000,Weekday,Online,1003,1003,8231845.00,7754345.00,501500,48,326452.00,4.79,0,8207.220000
2023-06-02,2023,6,Q2 2023,2023-05-29 00:00:00.000,Weekday,In-Store,2392,2392,17759349.00,17759349.00,0,141,1101159.00,5.89,0,7424.480000
2023-06-02,2023,6,Q2 2023,2023-05-29 00:00:00.000,Weekday,Online,1061,1061,8923386.00,8416386.00,530500,47,408553.00,4.43,0,8410.350000
2023-06-03,2023,6,Q2 2023,2023-05-29 00:00:00.000,Weekend,In-Store,2429,2429,18377102.00,18377102.00,0,131,1120669.00,5.39,0,7565.710000
2023-06-03,2023,6,Q2 2023,2023-05-29 00:00:00.000,Weekend,Online,1012,1012,8392444.00,7914444.00,506000,56,458744.00,5.53,0,8292.930000
2023-06-04,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekend,In-Store,2449,2449,18994464.00,18994464.00,0,113,804087.00,4.61,0,7756.010000
2023-06-04,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekend,Online,1017,1017,8766441.00,8286941.00,508500,58,454142.00,5.7,0,8619.900000
2023-06-05,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,In-Store,2306,2306,17761392.00,17761392.00,0,98,734102.00,4.25,0,7702.250000
2023-06-05,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,Online,1032,1032,8358315.00,7865815.00,516000,47,385753.00,4.55,0,8099.140000
2023-06-06,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,In-Store,2363,2363,18274874.00,18274874.00,0,137,1050363.00,5.8,0,7733.760000
2023-06-06,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,Online,1037,1037,8930120.00,8440120.00,518500,57,476743.00,5.5,0,8611.490000
2023-06-07,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,In-Store,2446,2446,18550667.00,18550667.00,0,113,790587.00,4.62,0,7584.080000
2023-06-07,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,Online,976,976,8032781.00,7573281.00,488000,57,571043.00,5.84,0,8230.310000
2023-06-08,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,In-Store,2396,2396,18183824.00,18183824.00,0,120,992280.00,5.01,0,7589.240000
2023-06-08,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,Online,1024,1024,8671534.00,8188534.00,512000,58,381342.00,5.66,0,8468.290000
2023-06-09,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,In-Store,2432,2432,18344000.00,18344000.00,0,132,1004468.00,5.43,0,7542.760000
2023-06-09,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekday,Online,1022,1022,8405342.00,7926342.00,511000,64,584536.00,6.26,0,8224.410000
2023-06-10,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekend,In-Store,2389,2389,19289409.00,19289409.00,0,98,793402.00,4.1,0,8074.260000
2023-06-10,2023,6,Q2 2023,2023-06-05 00:00:00.000,Weekend,Online,1035,1035,8561825.00,8074325.00,517500,60,467240.00,5.8,0,8272.290000
2023-06-11,2023,6,Q2 2023,2023-06-12 00:00:00.000,Weekend,In-Store,2538,2538,19838378.00,19838378.00,0,116,1000184.00,4.57,0,7816.540000
2023-06-11,2023,6,Q2 2023,2023-06-12 00:00:00.000,Weekend,Online,1027,1027,8636518.00,8145518.00,513500,45,376355.00,4.38,0,8409.460000
2023-06-12,2023,6,Q2 2023,2023-06-12 00:00:00.000,Weekday,In-Store,2384,2384,18313729.00,18313729.00,0,113,754387.00,4.74,0,7681.930000
